keyword,rank,url,domain_authority,page_authority,spam_score,pages_to_root_domain,nofollow_pages_to_root_domain,total_words,header_words,footer_words,keyword_count,city_count,lawyer_attorney_count,first_keyword_spot,keyword_in_200_words,title,key_in_title,h1_count,h1_text,key_in_h1,h2_count,h2_text,key_in_h2,h3_count,h3_text,key_in_h3,image_count,image_alt_text,key_in_alt_text,is_wordpress,has_table_of_contents
Truck Accident Lawyer New York,11,https://www.wrshlaw.com/truck-accidents/,31,29,1,54085,3462,1219,38,223,25,16,6,33.0,True,NYC Truck Accident Lawyers,True,1,['New York Truck Accident Attorneys'],[True],11,"['Law Firm Handling Large Trucking Accident Cases', 'Damages in a New York Truck Crash', 'Wrongful Death Damages in a New York Truck Accident', 'Large Truck Accident Facts', 'Federal Regulations for Large Trucks', 'Causes of Large Truck Collisions', 'Our Truck Accident Case Results', 'Contact an Experienced NYC Truck Accident Attorney', 'Additional Information', 'Related Truck Accident Pages', 'COVID-19 Screening Forms']","[False, False, True, True, False, False, True, True, False, True, False]",1,['See All Case Results'],[False],5,"['skip to content', '', 'SLS Consulting', 'SLS Consulting', '']","[False, False, False, False, False]",False,False
Truck Accident Lawyer New York,12,https://www.lanierlawfirm.com/new-york/truck-accident-lawyer/,49,25,-1,23316,10758,2540,0,0,41,64,77,209.0,False,New York Truck Accident Lawyer - The Lanier Law Firm,True,1,['New York Truck Accident Lawyer'],[True],10,"['New York Truck Accident Statistics', 'Types of Truck Accidents the Lanier Law Firm Handles', 'Getting Medical Care in New York After an Accident', 'Liability in a New York Truck Accident', 'What is my New York truck accident case worth?', 'Hiring the Right Truck Accident Lawyer in New York', 'Contact Our Firm', 'Houston Office', 'New York Office\u200b', 'Los Angeles Office']","[True, True, False, True, True, True, False, False, False, False]",16,"['18-wheelers & commercial semi-trucks', 'Cargo trucks', 'Fuel trucks & tanker trucks', 'Contact Our Firm', 'Related Topics', 'Our New York Office', 'What Our Clients Say', 'FAQs', 'New York-Presbyterian Hospital-Columbia and Cornell', 'NYU Langone Hospital', 'Mount Sinai Hospital', 'Lenox Hill Hospital at Northwell Health', 'North Shore University Hospital at Northwell Health', 'Save medical information', 'Causes of Truck Accidents in New York', 'Schedule a FREE Consultation']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False]",40,"['Redefining Legal Care', 'Redefining Legal Care', 'The Lanier Law Firm 400x400', 'The Lanier Law Firm 400x400', 'Group 204', 'Group 204', '', '', '18-wheelers & commercial semi-trucks', '18-wheelers & commercial semi-trucks', 'cargo trucks', 'cargo trucks', 'fuel trucks and tanker trucks', 'fuel trucks and tanker trucks', '', '', 'quote', 'quote', 'Group 90', 'Group 90', '352521_location_on_icon (1)', '352521_location_on_icon (1)', '352510_local_phone_icon (10)', '352510_local_phone_icon (10)', 'Group 85', 'Group 85', '352521_location_on_icon (1)', '352521_location_on_icon (1)', '352510_local_phone_icon (10)', '352510_local_phone_icon (10)', 'Group 85', 'Group 85', '352521_location_on_icon (1)', '352521_location_on_icon (1)', '352510_local_phone_icon (10)', '352510_local_phone_icon (10)', 'Group 85', 'Group 85', 'Award for Excellence small logo', 'Award for Excellence small logo']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Truck Accident Lawyer New York,13,https://lipsig.com/new-york-city-truck-accidents/,36,27,1,189257,2107,2764,177,83,37,16,18,1185.0,False,New York City Truck Accident Lawyer,True,1,['New York City Truck Accident Lawyer'],[True],6,"['Assisting Victims of New York City Truck Accidents with their Personal Injury Cases', 'Dangerous Vehicles in New York City', 'Common Causes of New York City Truck Accidents', 'Truck Accidents Are More Complicated than Other Kinds of Traffic Accidents', 'Impact of No-fault Insurance on Truck Accident Claims', 'Contact a New York City Truck Accident Lawyer Today to Schedule a Free Case Evaluation']","[True, False, True, True, True, True]",0,[],[],10,"['Lipsig, Shapey, Manus & Moverman, P.C Logo', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT']","[False, False, False, False, False, False, False, False, False, False]",False,False
Truck Accident Lawyer New York,14,https://friedmanlevy.com/practice-areas/truck-accidents/,30,26,1,53561,1706,1349,698,58,19,8,13,3.0,True,New York 18 Wheeler & Large Truck Accident Lawyer,True,1,['New York Truck Accident Lawyer'],[True],8,"['18-wheeler truck accidents a major cause of traffic deaths', 'Types of truck accidents', 'Common causes of 18 wheeler accidents', 'Proving liability in trucking accidents', 'Catastrophic injuries in 18 wheeler accidents', 'What to do After a Truck Accident', 'Truck accident lawyers helping New Yorkers', 'Additional Truck Accident Resources:']","[True, True, False, False, False, True, True, True]",1,['Recent Results'],[False],20,"['New York Injury Attorneys', 'New York Injury Attorneys', 'red modern big rig semi truck with semi trailer move with cargo on the highway ', 'red modern big rig semi truck with semi trailer move with cargo on the highway ', 'No fee unless we win', 'No fee unless we win', 'Trust Badge 1', 'Trust Badge 1', 'Trust Badge 2', 'Trust Badge 2', 'Trust Badge 3', 'Trust Badge 3', 'Trust Badge 4', 'Trust Badge 4', 'Trust Badge 5', 'Trust Badge 5', 'Trust Badge 6', 'Trust Badge 6', '""View', '""View']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Truck Accident Lawyer New York,15,https://www.unionlawfirm.com/new-york-injury-attorney/truck-accident/,31,28,1,919461,3581,4323,260,67,31,27,10,3.0,True,"New York Truck Accident Lawyers, Truck Accident Attorney",True,1,['New York Truck Accident Lawyers'],[True],11,"['Table Of Contents', 'Hach & Rose, LLP Handles Big Truck Accidents Across New York', 'How We Can HelpLarge commercial trucks are some of the most dangerous vehicles on our nation’s roadways. Therefore, a failure to exercise appropriate care and caution with these vehicles can put unsuspecting motorists at risk of being involved in devastating accidents. At Hach & Rose, LLP, we have the experience necessary to represent clients in cases involving:', 'How We Can Help', 'Example Motor Vehicle Accident Results', 'U.S. Trucking Accidents – Statistics', 'Truck Accident Articles', 'Truck Accidents Video Faqs', 'Frequently Asked QuestionsAt Hach & Rose, LLP, we are dedicated to protecting the rights of individuals who have been harmed because of the recklessness or negligence of another party. To help keep our clients and potential clients as informed as possible, our team of New York truck accident attorneys has compiled a list of frequently asked questions and answers for you to review. If you don’t see your questions addressed here or you would like to discuss any of these topics further, feel free to complete our online form, chat live, or contact our offices at (212) 779-0057 so that we can personally assist you with your concerns.', 'Frequently Asked Questions', 'Contact Us']","[False, True, False, False, False, False, True, True, True, False, False]",0,[],[],6,"['tag', 'tag', 'logo', 'logo', 'Footer Logo', 'Conversion Pixel']","[False, False, False, False, False, False]",True,True
Truck Accident Lawyer New York,16,https://www.williammattar.com/nyc/truck-accident-lawyer/,43,29,1,170627,5497,1102,0,0,23,11,17,7.0,True,New York City Truck Accident Lawyer | William Mattar,True,1,['Truck Accident Lawyer to Serve NYC'],[True],4,"['NYC Truck Accident Cases We Handle', 'How a New York Truck Accident Lawyer Can Help You', 'Reasons for Truck Accidents in New York City', 'Hurt in a Truck Accident? Call William Mattar.']","[True, True, True, True]",1,['NYC Truck Accident Lawyer'],[True],38,"['william mattar logo', 'dropdown arrow', 'dropdown arrow', 'dropdown arrow', 'dropdown arrow', 'dropdown arrow', 'search glass icon', 'phone call icon white', 'call button icon mobile', 'Truck on NYC street', 'bbb better business bureau logo', 'top 100 for new york icon', 'million dollar advocates icon', 'avvo rating 10 icon', 'best companies to work for in new york icon', 'super lawyers logo', 'white arrow icon', 'dropdown arrow', 'routing icon', 'dropdown arrow', 'routing icon', 'dropdown arrow', 'routing icon', 'dropdown arrow', 'routing icon', 'dropdown arrow', 'routing icon', 'dropdown arrow', 'routing icon', 'dropdown arrow', 'routing icon', 'call icon', 'facebook icon', 'twitter icon', 'youtube icon', 'instagram icon', 'tik tok icon', 'linkedin icon']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Truck Accident Lawyer New York,17,https://www.elbaumlaw.com/truck-accident-lawyer-new-york-city/,14,18,-1,461,161,1450,100,52,15,11,20,87.0,True,Truck Accident Lawyer - New York City | Law Offices of Brian J. Elbaum,True,1,['New York City Truck Accident Lawyer'],[True],7,"['Commercial Truck Accident Lawyer Serving New York City', 'Do I Need to Hire a New York Truck Accident Lawyer?', 'Causes of Truck Accidents', 'Insurance Companies Are Not On Your Side – We Are', 'What to Do If You Were Involved in an Accident', 'Types of Compensation Available for Victims', 'Contact Our NYC Accident Lawyer for a Free Case Evaluation']","[True, True, True, False, False, False, False]",2,"['Read Our Blogs & Updates', 'Contact Us Today!']","[False, False]",6,"['Elbaum Law', 'Law Offices of Brian J. Elbaum', 'NO ALT', 'Law Offices of Brian J. Elbaum', 'Accel Marketing Solutions, Inc', 'Cleantalk Pixel']","[False, False, False, False, False, False]",True,False
Truck Accident Lawyer New York,18,https://rmfwlaw.com/practices/motor-vehicle-accidents/truck-accidents,32,31,2,2027535,4986,5374,0,0,76,44,41,150.0,True,NEW YORK CITY TRUCK ACCIDENT LAWYER   - RMFW | Personal Injury Atto...,True,1,['NEW YORK CITY TRUCK ACCIDENT LAWYER'],[True],15,"['How To Choose The Best Truck Accident Lawyer in NYC', 'Why Choose Us for Your Truck Accident Case?', 'We Handle All New York Truck Accident Cases', 'How We Can Help', 'We Understand How Complicated NYC Truck Accident Cases Can Be', 'Filing a Truck Accident Injury Claim or Lawsuit', 'Types of Commercial Trucks Commonly Involved in \xa0Accidents', 'Upsurge of Truck Accidents in The U.S. And New York', 'Common Causes of NYC Truck Accidents', 'Compensation for Damages in a Truck Accident Case', 'Truck Accident Injury Cases: The Investigation Process', 'Establishing Negligence: The Pivotal Factor in a Truck Accident', 'Frequently Asked Questions', 'Trial Lawyers for Commercial Truck Accident Cases in New York', 'Get A Free Consultation']","[True, True, True, False, True, True, False, True, True, True, True, True, False, True, False]",10,"['Accidents Involving Intoxicated Truck Drivers', 'Truck Malfunction/ Defect', 'Trucking Company Negligence', 'Truck Driver Error / Negligence', 'No-Zone Accidents', 'Garbage Truck Accidents', 'AUTOMOBILE ACCIDENTS MENU', 'FEATURED CLIENT REVIEW', 'OUR INJURY SETTLEMENTS', 'Personal Injury Blog Posts']","[False, False, False, False, False, True, False, False, False, False]",63,"['ClickCease', 'logo', 'logo', ' Personal Injury Banner', 'rmfwlaw logo square', 'Captcha', 'No Fees Guarantee', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', '5 Stars Reviews', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet', 'Menu Bullet']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",False,False
Truck Accident Lawyer New York,19,https://www.samndan.com/nyc-truck-accident-lawyer/,24,21,5,27811,870,4663,0,0,69,29,160,123.0,True,"NYC Truck Accident Lawyer | Meirowitz & Wasserberg, LLP",True,1,['NYC Truck Accident Attorney'],[True],7,"['Types of Truck Accidents', 'Causes of Truck Accidents in New York City', ""Who's liable for my NYC truck accident?"", 'Common Injuries Suffered after Collisions with Tractor Trailers', 'What should I do after a truck accident in NYC?', 'Should I hire a New York City truck accident lawyer?', 'How can Meirowitz & Wasserberg help you after your NYC truck accident?']","[True, True, True, False, True, True, True]",40,"['Quick Links', 'Inattentive and distracted drivers', 'Overworked drivers', 'Sleep deprivation', 'Driving under the influence', 'Unable to maintain lanes or unsafe lane changes', 'Blind spots', 'Speeding', 'Inclement weather conditions', 'Truck Drivers', 'Trucking companies', 'Cargo loaders', 'Employers of negligent third parties', 'Transit companies', 'Government agencies responsible for maintaining the roads', 'Companies that manufacture defective or dangerous equipment', 'Head injuries', 'Broken bones', 'Burns', 'Crushing injuries', 'Lost limbs', 'Neck injuries', 'Back injuries', 'Paralysis', 'Wrongful death', 'Calling 911', 'Seeking medical attention', 'Taking pictures and gathering evidence at the accident scene', 'Contacting the police even if no one was injured', 'Exchanging information with the other driver and eyewitnesses', 'Witness information', 'Following medical advice and treatment plans', 'Keeping a record of your accident-related medical bills and other documents', 'Reporting the accident to your insurance provider', 'Do not admit fault or speak with the defendant or their insurance company about the accident events or a settlement', 'Contacting a truck accident lawyer', 'Notable Results', 'Practice Areas', 'Our Office', 'Related Pages']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False]",28,"['Meirowitz & Wasserberg LLP', 'Meirowitz & Wasserberg LLP', 'Meirowitz & Wasserberg LLP', 'Meirowitz & Wasserberg LLP', 'blue phone outline icon', 'blue phone outline icon', 'Sem-Truck in NYC', 'Sem-Truck in NYC', 'Causes of NYC truck accidents infographic', 'Causes of NYC truck accidents infographic', 'Meirowitz and Wasserberg photo and text: NYC Truck Accident Lawyers', 'Meirowitz and Wasserberg photo and text: NYC Truck Accident Lawyers', 'left quotation marks', 'left quotation marks', 'page template 5 stars', 'page template 5 stars', 'super lawyer Daniel Wsserberg', 'super lawyer Daniel Wsserberg', 'national trial lawyers badge', 'national trial lawyers badge', 'American association of justice member', 'American association of justice member', 'Meirowitz Wasserberg bbb certification', 'Meirowitz Wasserberg bbb certification', 'Super lawyer Samuel Meirowitz', 'Super lawyer Samuel Meirowitz', ""Sam N' Dan logo"", ""Sam N' Dan logo""]","[False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Truck Accident Lawyer New York,20,https://lawyer1.com/truck-accident-lawyer/,33,22,1,20499,1704,2175,168,187,40,27,23,6.0,True,"New York City Truck Accident Lawyer | FREE Consult | Hecht, Kleeger & Damashek",True,1,['New York City Truck Accident Lawyer'],[True],12,"['New York Commercial Truck Accidents', 'Steps to Take After a Truck Accident in NYC', 'New York Trucking Regulations & Federal Guidelines', 'Common Causes of Trucking Accidents', 'Common Truck Accident Injuries', 'Who’s Responsible for a Semi-Truck Accident?', 'Compensation after New York Truck Accidents', 'New York’s Statute of Limitations', 'Fatal New York Truck Accidents', 'Frequently Asked Questions', 'Injured in a Truck Accident? Call HKD Today.', 'Contact us today for a free case review.']","[True, True, False, False, True, True, True, False, True, False, True, False]",5,"['Personal Injury Law', 'Types of Truck Wrecks in New York', '1. How Much Is My Truck Accident Claim Worth?', '2. What Should I Do If the Truck Driver’s Insurance Company Wants a Statement?', '3. What If the Insurance Company Tries to Blame Me for the Accident?']","[False, False, True, False, False]",8,"['Hecht, Kleeger & Damashek, P.C.', 'attorneys john damashek and jordan hecht analyzing a case', 'attorneys john damashek and jordan hecht analyzing a case', 'Google Reviews', 'Google Reviews', '5 Stars Review', '5 Stars Review', 'Logo']","[False, False, False, False, False, False, False, False]",True,False
Truck Accident Lawyer New York,21,https://ntzlaw.com/areas-of-practice/brooklyn-truck-accident-lawyer/,15,22,1,203,112,1703,36,37,26,7,9,2.0,True,Brooklyn Truck Accident Lawyer | #1 Truck Accident Attorney,True,1,['Brooklyn Truck Accident Lawyer'],[True],3,"['Truck Accidents: The Facts', 'Labor Shortage Means Less Experienced Drivers on the Road', 'Federal Trucking Regulations']","[True, False, False]",6,"['New York Truck Accident Stats', 'What are some of the most common reasons for large truck accidents?', 'What are the most common damages in a trucking accident claim?', 'An experienced truck accident lawyer', 'Consult with Brooklyn Truck Accident Lawyers today', 'Contact Us']","[True, True, False, True, True, False]",3,"['Logo', 'accident', 'Logo']","[False, False, False]",True,False
Truck Accident Lawyer New York,22,https://kreizerlaw.com/practice-areas/trucking-accidents/,19,28,-1,2848,335,1453,0,13,28,10,21,105.0,True,Truck Accident Attorney New Jersey - Monmouth County NJ,True,3,"['New Jersey Truck Accident Attorneys', 'New Jersey Truck Accident Attorneys', 'New Jersey Truck Accident Attorneys']","[True, True, True]",5,"['Truck Accident Statistics', 'How Truck Drivers Cause Accidents in New Jersey and New York', 'How Are Trucking Accident Claims Different?', 'Recoverable Damages in a Truck Accident Claim', 'Call Our New Jersey and New York Truck Accident Attorneys Today']","[True, False, False, True, True]",3,"['No Fee Unless We WinAvailable 24/7', '732-554-0800', 'Contact Us']","[False, False, False]",10,"['NO ALT', 'Kreizer Law The Justice You Deserve', 'New Jersey & New York Truck Accident Lawyers', 'Truck Accidents Lawyers New Jersey & New York', 'NO ALT', 'Kreizer Law', 'Facebook', 'Instagram', 'Twitter', 'Linkedin']","[False, False, True, True, False, False, False, False, False, False]",True,False
Truck Accident Lawyer New York,23,https://www.leverecker.com/bronx-truck-accident-lawyers/,18,21,15,7955,413,1801,80,147,28,9,16,83.0,True,"Bronx Truck Accident Attorney | Truck Accident Lawyer in The Bronx, NY",True,1,['Bronx Truck Accident Lawyers'],[True],6,"['How a Bronx Truck Accident Lawyer Pursues Your Lawsuit', 'Common Causes of Truck Accidents in The Bronx, New York', 'Steps to Take After a Truck Accident in The Bronx', 'What Parties May Be Liable After a Truck Accident in The Bronx, New York?', 'Are You Eligible to Recover Compensation for Your Injuries?', 'Contact an Experienced Truck Accident Attorney in The Bronx']","[True, True, True, True, False, True]",9,"['DISTRACTED DRIVING', 'SPEEDING', 'FATIGUE', 'OVERLOADING CARGO', 'SEVERE WEATHER CONDITIONS', 'Free Case Evaluation', 'Practice Areas', 'FOLLOW US', 'FOLLOW US']","[False, False, False, False, False, False, False, False, False]",15,"['', '', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Truck Accident Lawyer New York,24,https://www.chaikintrialgroup.com/service/new-york-city-truck-accident-lawyers/,18,5,-1,106,46,4462,9,85,43,23,21,17.0,True,New York City Truck Accident Lawyers | Chaikin Trial Group,True,0,[],[],3,"['Truck Accident Lawyers             New York City', '(646) 798-7845', '$46.1']","[True, False, False]",11,"['Please Call Us At', 'Car Accident', 'The Facts: Large Truck Crashes', 'Common Truck Accident Injuries', 'Causes of Truck Accidents', 'What to do if you or a loved one has been injured in a truck accident', 'Responsibility for Damages in a Trucking Accident', 'New York Law and Commercial Truck Accidents', 'Frequently Asked Questions', 'What is the difference between a truck accident and a car accident?', 'No Fees Until We Win.']","[False, False, False, True, True, True, False, True, False, True, False]",12,"['Chaikin Trial Group - New York City Accident Lawyer', 'NO ALT', 'English', 'Spanish', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'Cleantalk Pixel']","[False, False, False, False, False, False, False, False, False, False, False, False]",True,True
Truck Accident Lawyer New York,25,https://omranitaub.com/truck-and-tractor-trailer-accident-lawyer/,22,16,3,4652,358,980,0,0,9,19,6,102.0,True,New York Truck & Tractor Trailer Accident Lawyer - Omrani Taub,False,1,['Truck Accident Lawyer'],[True],13,"['Case Results', 'Accidents', 'Reviews', 'PRACTICE AREAS', 'Request a free consultation', 'CASE RESULTS', '$10,581,576 MILLION', 'New York Truck Accident Lawyer', 'Large Truck Laws in New York', 'New York Truck Crash Rates', 'Call (212) LAW-SUIT Today For A Free Consultation', 'Request a Free Consultation', 'Request a Free Consultation']","[False, False, False, False, False, False, False, True, False, False, False, False, False]",16,"['', 'CALL FOR A FREE CONSULTATION', '', 'CALL FOR A FREE CONSULTATION', '', '212-LAW-SUIT', 'Omrani & Taub, P.C.  (New York Law Office)', 'Omrani & Taub, P.C.  (New York Law Office)', 'Omrani & Taub, P.C.  (New York Law Office)', 'Manhattan', '212-714-1515', 'Queens', '718-714-1515', 'Westchester', '914-714-1515', 'Follow Us']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",44,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Truck Accident Lawyer New York,26,https://www.injurylawatty.com/practice-area/truck-accident-lawyer/,17,17,1,2591,209,2031,66,70,18,13,9,4.0,True,"Truck Accident Lawyer NY | Truck Accident Attorney Manhattan, NY - DTM",True,1,['New York City Truck Accident Lawyer'],[True],6,"['What are the main causes of truck accidents?', 'Who are the responsible parties?', 'What do I do if I was involved in a truck accident?', 'What do I do if I was involved in a truck accident?', 'New York City Personal Injury Blog Posts:', 'Schedule a Consultation']","[True, False, True, True, False, False]",4,"['On This Page', 'You deserve Moore Justice', 'FAQS', 'BLOG POSTS']","[False, False, False, False]",10,"['Manhattan, NYC Injury Attorney & Lawyer | Darren T Moore P.C', 'Darren T. Moore', 'Bike Accident Attorney New York', 'Truck accident Attorney NY', 'Escalator accident lawyer in New York', 'Suing the City or Municipal Entities. Is there a difference?', 'New York Uber and Lyft accidents / ride-sharing accidents.', 'Construction workers and the Labor Laws of New York.', 'Manhattan, NYC Injury Attorney & Lawyer | Darren T Moore P.C', 'Manhattan, NYC Injury Attorney & Lawyer | Darren T Moore P.C']","[False, False, False, True, False, False, False, False, False, False]",True,False
Truck Accident Lawyer New York,27,https://www.oddobabat.com/truck-accident-lawyer-new-york/,23,19,-1,3839,473,1798,420,0,8,108,71,33.0,True,"Truck Accident Lawyer New York, NY - Oddo & Babat, P.C.",True,1,"['Truck Accident Lawyer New York, NY']",[True],2,"['Get Free Consultation', 'Client Testimonials']","[False, False]",12,"['Anonymous', 'Janine', 'Rochelle', 'Anonymous', 'Lorraine', 'Helen Z.', 'Alice P.', 'Roland B.', 'S. Leifer', 'Eddie B.', 'Rochelle R.', 'Oddo & Babat, P.C.']","[False, False, False, False, False, False, False, False, False, False, False, False]",52,"['NO ALT', 'NO ALT', 'truck accident lawyer New York, NY', 'truck accident lawyer New York, NY', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'oddo top 100 mag', 'oddo top 100 mag', 'top 10', 'top 10', 'super lawyer', 'super lawyer', 'SL badge', 'SL badge', 'SL badge', 'SL badge']","[False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Truck Accident Lawyer New York,28,https://www.oreskylaw.com/bronx-truck-accident-lawyer/,30,23,-1,9868,2026,2211,80,0,43,13,38,4.0,True,"Bronx Truck Accident Lawyer - New York Semi Truck Accident Attorney Near Me - Oresky & Associates, PLLC",True,1,['Bronx Truck Accident Lawyer'],[True],12,"['How Oresky & Associates Can Help After a Truck Accident in the Bronx', 'Bronx Truck Accident Statistics (December 2021 Update)', 'What is My Truck Accident Case Worth?', 'What Damages Are Available to Bronx Truck Accident Victims?', 'What Causes Most Truck Accidents in the Bronx, New York?', 'Who’s Liable For My Injuries After a Truck Accident in the Bronx?', 'Do I Have to Prove Negligence to Win My Truck Accident Case?', 'What If I’m Partially At Fault For My Truck Accident?', 'How Long Do I Have to File a Truck Accident Lawsuit in the Bronx?', 'Truck Accidents Can Result in Severe, Catastrophic Injuries', 'Call Our Bronx Truck Accident Lawyers For Help', 'We’re Ready to Review Your Case and Fight for You']","[True, True, True, True, True, True, True, True, True, True, True, False]",0,[],[],10,"['Oresky & Associates Personal Injury Lawyers', 'Oresky & Associates Personal Injury Lawyers', 'Bronx Truck Accident Lawyer', 'How Oresky & Associates Can Help After a Truck Accident in the Bronx', 'Oresky & Associates Bronx Office', 'Oresky & Associates Queens Office', 'Oresky & Associates Logo', 'Car Accident Lawyers near me', '', 'fb-pixel']","[False, False, True, True, False, False, False, False, False, False]",True,True
Truck Accident Lawyer New York,29,https://plattalaw.com/new-york-truck-accident-lawyer/,29,32,1,58156,1190,2782,0,0,72,33,34,303.0,False,New York Truck Accident Lawyer - The Platta Law Firm,True,1,['Truck Accident Lawer NYC'],[True],14,"['NYC Truck Accident Statistics – 2022 Update', 'Responsibility for a Truck Accident', 'What Are the Leading Causes of Large Truck Accidents in New York City?', 'How Weather and Other Factors Affect Truck Safety', 'How Does Liability Work in an NYC Truck Accident Case?', 'What Happens if I’m Getting Blamed for My NYC Truck Accident?', 'How Much Is My NYC Commercial Truck Accident Case Worth?', 'Large Truck Accidents Can Cause Significant Injuries', 'What Damages Are Available to Truck Accident Victims?', 'Why You Should Hire an NYC Personal Injury Lawyer After a Truck Accident', 'What’s the Deadline for Filing a Personal Injury Lawsuit After a New York Truck Accident?', 'How Much Does it Cost to Hire a Truck Accident Lawyer in NYC?', 'Schedule Your Free Consultation With a Trusted NYC Truck Accident Lawyer', 'Get a Free Case Evaluation']","[True, True, True, False, True, True, True, True, True, True, True, True, True, False]",2,"['Pain and Suffering', 'Punitive Damages']","[False, False]",15,"['Personal Injury Lawyer in Manhattan, New York City - The Platta Law Firm Logo', 'Personal Injury Lawyer in Manhattan, New York City - The Platta Law Firm Logo', 'truck accident Lawyers New York City', 'truck accident Lawyers New York City', 'truck accident lawyer nyc', 'truck accident lawyer nyc', 'workers comp lawyer in nyc', 'workers comp lawyer in nyc', 'The platta law firm logo', 'The platta law firm logo', 'The Platta Law Firm, PLLC BBB Business Review', 'The Platta Law Firm, PLLC BBB Business Review', 'The platta law firm logo', 'The platta law firm logo', '']","[False, False, True, True, True, True, False, False, False, False, False, False, False, False, False]",True,True
